text,terms,lab_sim
"the flavors are great, and the menu is extensive.","[('flavors', None), ('menu', None)]",0.6232689
"the food was amazing, the service was so attentive and personable, and how about that ambience!","[('service', None), ('food', None)]",0.7241858
"this place has the best interior i have seen anywhere in the northside of w'burg, and will impress whoever you bring there.","[('interior', None)]",0.4929924
i found the variety of the sashimi plate to be satisfying - fresh and yummy.,"[('sashimi', None)]",0.5850503
"and forget what you read under me, the atmosphere isn't that bad either.","[('atmosphere', None)]",0.2170431
sometimes i get good food and ok service.,"[('service', None), ('food', None)]",0.5710982
we just ate at kai and were disapointed.,"[('kai', None)]",0.39088488
"it's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","[('food', None), ('noise', None)]",0.47526798
the food was spicy and delicious.,"[('food', None), ('spicy', None)]",0.6018419
i went with my fiance on a tuesday evening.,"[('tuesday evening', None)]",0.27603564
a little overpriced but worth it once you take a bite.,"[('price', None)]",0.44803312
i just don't understand all the hype...,"[('hype', None)]",0.10568038
bartender was unable to tear himself away from friends at bar.,"[('bartender', None)]",0.11322953
"anyways, if you're in the neighborhood to eat good food, i wouldn't waste my time trying to find something, rather go across the street to tamari.","[('tamari', None)]",0.4991559
dahkin also offers prix fixe lunch and buffet.,"[('dahkin', None)]",0.45964664
this was my frist time at cafe st. bart's and i must say how delicous the food and the service was.,"[('service', None), ('food', None)]",0.6075118
"one would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.","[('snobby waiter', None)]",0.40909368
one of my favorite places in manhattan.,"[('manhattan', None)]",0.4610933
"we actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.","[('service', None), ('food', None)]",0.4097607
we were looking forward to nice glass of sangria when we arrived.,"[('sangria', None)]",0.4163071
"while we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and slow service) and lack of remorse.","[('service', None), ('waiter', None)]",0.6045336
"the service, however, was a bright flower in a garden.","[('service', None)]",0.3896589
"the food is very good too but for the most part, it's just regular food, nothing special.","[('food', None)]",0.71941113
a touch more jalapeno heat for contrast and it would have been very good indeed.,"[('jalapeno heat', None), ('contrast', None)]",0.34938422
tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,"[('pad', None)]",0.37660488
"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.","[('back patio', None), ('music', None)]",0.5380959
the location is perfect.,"[('location', None)]",0.46356198
"guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","[('shrimp', None), ('guacamole+shrimp appetizer', None), ('guacamole', None)]",0.50676215
the lunch special is an asbolute steal.,"[('lunch special', None)]",0.46364617
nothing fancy but really good food with pretty reasonable price.,"[('price', None), ('food', None)]",0.6498292
"the chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.","[('service', None)]",0.46569097
i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,"[('tamarind', None)]",0.42329764
"but on a lazy saturday night, we ended up going.","[('saturday night', None)]",0.3124712
"i've been to at cafe spice probably 5-8 times, it is probably still the best indian restaurant around union square.","[('cafe spice', None)]",0.6112388
not worth the prices.,"[('prices', None), ('price', None)]",0.29143444
from the moment you enter till the moment you walk out the friendly and helpful staff was was just fantastic.,"[('staff', None)]",0.43682694
service was good and food is wonderful.,"[('service', None), ('food', None)]",0.7382642
she gets 10 for her excellent service and advice.,"[('service', None), ('advice', None)]",0.3022963
the quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10!,"[('live jazz', None), ('food', None), ('quality', None), ('live music', None), ('live food', None)]",0.6309578
(always ask the bartender for the seasonal beer!!!,"[('bartender', None)]",0.438273
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!,"[('cost', None)]",0.55752563
service and food is what any one would expect when spending that type of money.,"[('service', None), ('food', None)]",0.49246618
love the atmosphere - felt like i was in paris.,"[('paris', None)]",0.34430704
the staff is incredibly helpful and attentive.,"[('staff', None)]",0.45639697
"if presentation and service is your thing, then this magic show works.","[('presentation', None), ('service', None)]",0.263305
the yellowtail was particularly good as well.,"[('yellowtail', None)]",0.37551093
one less manhattanite the better.,"[('manhattanite', None)]",0.2797269
i ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,"[('clams', None), ('cucumbers', None), ('clams oreganta', None), ('tomatoes', None)]",0.45536637
very affordable and excellent ambient!,"[('affordable', None), ('ambient', None)]",0.39306238
"more important, the sushi rivals the best in tokyo.","[('tokyo', None)]",0.41899505
i have never had cheescake like this.,"[('cheescake', None)]",0.27629405
"bill a little high, but worth it.","[('bill', None)]",0.28682736
"i seriously doubt i will ever dine at jimmy's bronx, or for that matter, jimmy's uptown, again.","[(""jimmy's bronx"", None)]",0.42751822
"my co-workers had to wait almost an hour for delivery, only to discover that what they got was not what they ordered.","[('delivery', None)]",0.2876786
were meeting up with some friends for a drink at lafayette 161 and happened to walk by thai angel famished.,"[('thai angel', None)]",0.34720752
"fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.","[('sashimi', None), ('fruit', None)]",0.30388373
great sushi experience.,"[('sushi experience', None)]",0.5490317
"if you're looking for a great meal at a decent price, go to del frisco's!","[('price', None), ('meal', None)]",0.5731309
my steak au poivre was one of the worst i've had.,"[('steak au poivre', None)]",0.4664733
"on a recent sunday afternoon, a friend and i accidently found this great restaurant on our way to see the pulitzer prize winning play doubt.","[('pulitzer prize winning play', None)]",0.520193
"although the tables may be closely situated, the candle-light, food-quality and service overcompensate.","[('service', None), ('tables', None)]",0.48937318
the food was delicious and the waiter was incredibly helpful and attentive (considering we were the only ones there for the first hour).,"[('waiter', None), ('food', None)]",0.7067481
definitely worth the trip to battery park city!,"[('battery park', None)]",0.35080656
"ambience is delightful, service impeccable.","[('service', None), ('ambience', None)]",0.47937918
"service was excellent, and the ac worked very well too (thank god, it was hot!).","[('ac worked', None), ('service', None)]",0.4503956
tasty but expensive.,"[('price', None)]",0.6032344
"both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.","[('cooks', None)]",0.5476529
my friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,"[('presentation', None), ('sushi rolls', None)]",0.50310725
although be warned their dinner menu to sit and take out prices are different.,"[('price', None)]",0.6292078
"my picks are: - scallion pancake (fried with vegetable juice, very special and tasty) - guizhou chicken - shredded squid family style (one of my personal favorites) - sichuan spicy soft shell crab - shuizhu fish (this one is for hardcore sichuan food fans, i wouldn't recommend to my american friends as it's very spicy.","[('scallion pancake', None)]",0.4743193
