text,labs
the food was absolutely amazing!!,"[('food', None)]"
some servers make you feel like they are doing you a favor to bring you the food.,"[('servers', None), ('food', None)]"
"an excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.","[('fast food joints', None), ('alternative', None)]"
mermaid inn is an overall good restaurant with really good seafood.,"[('mermaid inn', None), ('restaurant', None), ('seafood', None)]"
the staff is also attentive and friendly.,"[('staff', None)]"
"this is definitely a place that provides the best experience, though, to both a-listers and people walking in off the street.","[('a-listers', None), ('experience', None)]"
all of the pizzas are terrific and the price is even better!,"[('pizzas', None), ('price', None)]"
the food was good too.,"[('food', None)]"
"we have tried every thai restaurant between atlantic avenue and 4th streets, and joya is the best.","[('thai restaurant', None), ('streets', None), ('avenue', None)]"
i am a die hard peep lover.,"[('peep', None)]"
the white bean brushetta to start was incredible and the pasta was phenomenal.,"[('white bean brushetta', None), ('pasta', None)]"
"great food, great lay out and awesome service.","[('lay out', None), ('service', None), ('food', None)]"
sea has become so popular that they've let it go to their heads.,"[('sea', None), ('heads', None)]"
chennai garden is my favorite indian restaurant in the city.,"[('chennai garden', None), ('restaurant', None), ('city', None)]"
"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town.","[('wait staff', None), ('european town', None)]"
"the waitstaff are all very busy, it's not outstanding service, but i've never been dealt with rudely.","[('service', None), ('waitstaff', None)]"
"they have it all -- great price, food, and service.","[('service', None), ('price', None), ('food', None)]"
this was on a tuesday night.,"[('tuesday night', None)]"
"the flavors are great, and the menu is extensive.","[('flavors', None), ('menu', None)]"
"the food was amazing, the service was so attentive and personable, and how about that ambience!","[('service', None), ('food', None)]"
"this place has the best interior i have seen anywhere in the northside of w'burg, and will impress whoever you bring there.","[('interior', None), (""w'burg"", None)]"
i found the variety of the sashimi plate to be satisfying - fresh and yummy.,"[('sashimi', None)]"
"and forget what you read under me, the atmosphere isn't that bad either.","[('atmosphere', None)]"
sometimes i get good food and ok service.,"[('service', None), ('food', None)]"
we just ate at kai and were disapointed.,"[('kai', None)]"
"it's a place for people who pay a lot for mediocre food, noise and a chance to be with their fellow bridge and tunnel folks.","[('food', None), ('noise', None), ('chance', None)]"
the food was spicy and delicious.,"[('food', None), ('spicy', None)]"
i went with my fiance on a tuesday evening.,"[('tuesday evening', None)]"
a little overpriced but worth it once you take a bite.,"[('price', None)]"
i just don't understand all the hype...,"[('hype', None)]"
bartender was unable to tear himself away from friends at bar.,"[('bartender', None), ('friends', None)]"
"anyways, if you're in the neighborhood to eat good food, i wouldn't waste my time trying to find something, rather go across the street to tamari.","[('tamari', None), ('time', None), ('street', None), ('food', None)]"
dahkin also offers prix fixe lunch and buffet.,"[('dahkin', None)]"
this was my frist time at cafe st. bart's and i must say how delicous the food and the service was.,"[('service', None), ('food', None)]"
"one would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.","[('snobby waiter', None), ('apology', None), ('order', None), ('drinks', None)]"
one of my favorite places in manhattan.,"[('manhattan', None), ('places', None)]"
"we actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.","[('service', None), ('food', None)]"
we were looking forward to nice glass of sangria when we arrived.,"[('sangria', None), ('glass', None)]"
"while we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and slow service) and lack of remorse.","[('service', None), ('waiter', None)]"
"the service, however, was a bright flower in a garden.","[('service', None), ('garden', None)]"
"the food is very good too but for the most part, it's just regular food, nothing special.","[('food', None)]"
a touch more jalapeno heat for contrast and it would have been very good indeed.,"[('jalapeno heat', None), ('contrast', None)]"
tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.,"[('pad', None), ('reviewer', None), ('dishes', None)]"
"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.","[('back patio', None), ('music', None)]"
the location is perfect.,"[('location', None)]"
"guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.","[('shrimp', None), ('guacamole+shrimp appetizer', None), ('guacamole', None), ('filet', None)]"
the lunch special is an asbolute steal.,"[('lunch special', None), ('asbolute', None)]"
nothing fancy but really good food with pretty reasonable price.,"[('price', None), ('food', None)]"
"the chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.","[('service', None), ('cheeseburger', None), ('wan warm', None), ('excpetiona', None)]"
i'm surprised about some of the bad reviews posted here - i've been to tamarind about 5 or 6 times and always come away extremely satisfied and looking forward to returning.,"[('tamarind', None), ('reviews', None)]"
"but on a lazy saturday night, we ended up going.","[('saturday night', None)]"
"i've been to at cafe spice probably 5-8 times, it is probably still the best indian restaurant around union square.","[('cafe spice', None), ('union square', None)]"
not worth the prices.,"[('prices', None), ('price', None)]"
from the moment you enter till the moment you walk out the friendly and helpful staff was was just fantastic.,"[('staff', None)]"
service was good and food is wonderful.,"[('service', None), ('food', None)]"
she gets 10 for her excellent service and advice.,"[('service', None), ('advice', None)]"
the quality of food at this restaurant accompanied by fantastic live jazz makes this place a perfect 10!,"[('live jazz', None), ('food', None), ('quality', None), ('live music', None), ('live food', None)]"
(always ask the bartender for the seasonal beer!!!,"[('bartender', None), ('beer', None)]"
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!,"[('cost', None), ('persons', None), ('sandwiches', None)]"
service and food is what any one would expect when spending that type of money.,"[('service', None), ('food', None), ('one', None)]"
love the atmosphere - felt like i was in paris.,"[('paris', None), ('atmosphere', None)]"
the staff is incredibly helpful and attentive.,"[('staff', None)]"
"if presentation and service is your thing, then this magic show works.","[('presentation', None), ('service', None)]"
the yellowtail was particularly good as well.,"[('yellowtail', None)]"
one less manhattanite the better.,"[('manhattanite', None)]"
i ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,"[('clams', None), ('cucumbers', None), ('clams oreganta', None), ('tomatoes', None), ('salad', None)]"
very affordable and excellent ambient!,"[('affordable', None), ('ambient', None)]"
