text,labs
"while they keep the capex to a minimum, they do put some cash into the bagels, because they among the best in the city.","[('capex', None), ('cash', None), ('bagels', None)]"
i had a huge group for my birthday and we were well taken care of.,"[('birthday', None), ('group', None), ('huge group', None)]"
the two star chefs left quite some time ago to open their own place.,"[('place', None), ('star chefs', None), ('own place', None), ('chef', None)]"
don't waste money on decor.,"[('money', None), ('decor', None)]"
they also have a back garden open in the summer - cute and french with outdoor seating - what more could you ask for?,"[('outdoor seating', None), ('back garden', None), ('seating', None)]"
"go to any corned indian restaurant, and the little india strip along east 6 st rules supreme!","[('corned indian restaurant', None), ('strip', None), ('little india strip', None), ('indian restaurant', None), ('st rules', None)]"
i have never before eaten 40 pieces of relatively good nigiri.,"[('nigiri', None)]"
"given the incredible architecture surrounding it, this place has no character.","[('place', None), ('architecture', None)]"
i'd call it an 'italian dinner'.,"[('italian dinner', None)]"
my first time here was with my gf for our 12 month anniversary.,"[('gf', None), ('anniversary', None), ('first time', None)]"
"while the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.","[('drinks', None), ('place', None), ('lot', None)]"
i have walked by this place for eons and finally went thanks to a girls' night.,"[('place', None), ('night', None)]"
have frequented 'ino for several years and the food remains excellent.,"[('several years', None), ('ino', None), ('food', None)]"
"their eggplant is so delicate, sweet tender!","[('tender', None), ('eggplant', None)]"
i pray it stays open forever.,"[('open', None), ('i pray', None)]"
"each bite of food at kai was indeed delicious, fresh, and elegant.","[('kai', None), ('bite', None), ('food', None)]"
all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it.,"[('restaurants', None), ('quality of food', None), ('priced', None)]"
"if you want to save some money, don't go here.","[('money', None)]"
my friend got the mushroom pizza which tasted better.,"[('taste', None), ('mushroom pizza', None)]"
"i had the cod with paella (spicy and very filling, i'm a big eater and could only eat half) while my boyfriend had the classic fish and chips (again, a big serving - at least 5 pieces of fish and a basketful of fries).","[('classic fish and chips', None), ('half', None), ('cod with paella', None), ('fries', None), ('serving', None), ('fish', None), ('paella', None), ('chips', None), ('big serving', None)]"
"it's a shame that a nice, convenient place like the pink pony can be so ruined by lousy service.","[('place', None), ('pink pony', None), ('service', None), ('pony', None)]"
this is the first time citysearch did't call it right.,"[('first time citysearch', None), ('citysearch', None), ('time', None)]"
you should pass on the calamari.,"[('calamari', None)]"
"the porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.","[('seafood tagliatelle', None), ('porcini mushroom pasta special', None)]"
try the spicy wontons and the salt pepper shrimps.,"[('spicy wontons', None), ('salt pepper shrimps', None)]"
the food portions are really large.,"[('food portions', None), ('price', None)]"
the fries are yummy.,"[('fries', None)]"
"friendly and informative staff, very attentive and prompt raw bar service.","[('raw bar service', None), ('staff', None), ('bar service', None)]"
best taiwanese food in ny!,"[('ny', None), ('taiwanese food', None), ('food', None)]"
i have eaten at many pizza places around nyc and this is hands down the worst.,"[('places', None), ('many pizza places', None), ('pizza', None), ('nyc', None)]"
this place is a great stop for great food.,"[('place', None), ('stop', None), ('food', None)]"
all the pastas are fantastic and the homemade lasagna is some of the best that i have had in the city.,"[('pastas', None), ('homemade lasagna', None)]"
what for?,"[('c', None), ('b', None), ('a', None)]"
fantastic!,[]
"they were dry and disgusting, i didn't even finish my first piece.","[('piece', None), ('first piece', None), ('dry', None)]"
highly recommended for a first date.,"[('date', None), ('first date', None)]"
"we laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, i feel.","[('dessert menu', None), ('tip', None)]"
and the prices were way to high for what you get.,"[('prices', None)]"
"skip baroanda down the street (eurotrashy, snooty and expensive) and check this place out!","[('place', None), ('street', None), ('baroanda', None), ('eurotrashy', None)]"
skip this location and go to the one in soho.,"[('location', None), ('soho', None)]"
the staff ignored my friends and i the entire time we were there.,"[('staff', None), ('time', None), ('entire time', None)]"
"yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.","[('such rude service', None), ('service', None), ('anyone', None), ('conversation', None)]"
"i went to areo on a sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.","[('hours', None), ('sunday afternoon', None), ('areo', None)]"
"the in-house lady dj on saturday nights has outrageously good taste in music, and moreover, takes requests.","[('in-house lady dj', None), ('taste', None), ('music', None)]"
"i need at least three rolls to be full, and that's at least $14.00!","[('full', None), ('rolls', None)]"
anyone who ever dined at a thai restaurant is in for a huge disappointment.,"[('huge disappointment', None), ('thai restaurant', None), ('dine', None)]"
"all of it was simply amazing, unique and tasty and best of all it didn't break the bank.","[('bank', None), ('food', None)]"
"great wine list, reasonably priced.--sara","[('wine list', None), ('priced', None)]"
the hot dogs were cold in the middle and the buns were stale.,"[('dogs', None), ('middle', None), ('hot dogs', None), ('buns', None)]"
"while the food was excellent, it wasn't cheap (though not extremely expensive either).","[('food', None), ('price', None)]"
beef noodle soup is good as well.,"[('beef noodle soup', None)]"
i was so sad to read the bad reviews this place got!,"[('place', None), ('reviews', None)]"
delivery service is great too.,"[('delivery service', None)]"
"the food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic thai cuisine.","[('thai cuisine', None), ('cuisine', None), ('flavors', None), ('food', None)]"
i recieved prompt service with a smile.,"[('smile', None), ('service', None)]"
they pray to their food gods to make them into a good pizza like vt's.,"[('food gods', None), ('pizza', None), ('food', None)]"
the place was quiet and delightful.,"[('place', None)]"
molto bene!,"[('bene', None), ('tai', None)]"
.the best i've found outside of the chinatown masters.,"[('masters', None), ('chinatown', None)]"
they are amazing!,[]
avoid this place!,"[('place', None), ('food', None)]"
the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,"[('herbs', None), ('diamond', None), ('tomatoes', None), ('balance', None), ('food', None)]"
a must try!,"[('try', None), ('a', None)]"
"as much as i like the food there, i can't bring myself to go back.","[('place', None), ('food', None)]"
it looked like shredded cheese partly done - still in strips.,"[('cheese', None), ('strips', None)]"
the prices and ambience are especially great considering it's in the west village.,"[('prices', None), ('ambience', None)]"
the soup is pretty good too.,"[('flavor', None), ('soup', None)]"
it is so easy to get a reservation at a top place in nyc with a week's notice.,"[('place', None), ('reservation', None), ('notice', None)]"
